budget,revenue,vote_average,vote_count,genres,release_date,popularity,runtime,year
24000000.0,52313200.5,5.8,51,"['Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']",1986-06-18,7.519433,116.0,1986
40000000.0,92913171.0,6.4,972,"['Thriller', 'Mystery']",2004-03-12,32.908414,96.0,2004
40000000.0,114830111.0,6.5,670,"['Romance', 'Drama', 'Mystery']",2006-06-16,29.88736,99.0,2006
43000000.0,91974818.0,6.4,573,"['Drama', 'Horror', 'Mystery', 'Thriller']",2005-07-29,29.105407,104.0,2005
24000000.0,51854875.0,6.5,386,"['Fantasy', 'Drama', 'Comedy', 'Family']",2012-08-15,16.394452,105.0,2012
40000000.0,84601681.0,6.0,394,"['Comedy', 'Romance']",2008-05-02,19.574774,101.0,2008
40000000.0,67347013.0,6.8,255,"['Music', 'Drama']",2014-06-05,14.199933,134.0,2014
40000000.0,45916769.0,6.7,235,"['Drama', 'Crime', 'Thriller']",1997-11-18,12.229516,135.0,1997
40000000.0,141591324.0,5.8,629,"['Horror', 'Thriller']",2003-11-21,27.303608,98.0,2003
36000000.0,74000000.0,6.8,316,"['Drama', 'History', 'Mystery']",1997-12-03,3.698276,155.0,1997
40000000.0,52313200.5,5.8,114,['Adventure'],1992-02-07,7.021871,106.0,1992
40000000.0,41797066.0,4.9,740,[],2007-12-25,39.381913,94.0,2007
40000000.0,52313200.5,5.4,415,"['Comedy', 'Family']",1994-12-19,14.398356,95.0,1994
65000000.0,52313200.5,5.7,135,"['Drama', 'Romance']",2000-08-11,8.680334,103.0,2000
40000000.0,145896422.0,6.2,554,"['Comedy', 'Music', 'Romance']",2007-02-09,17.659032,96.0,2007
40000000.0,97552050.0,6.5,1789,"['Adventure', 'Comedy', 'Science Fiction']",2011-02-14,43.151268,104.0,2011
40000000.0,41863726.0,5.4,284,['Comedy'],2012-12-19,15.283444,95.0,2012
40000000.0,97138686.0,6.1,902,"['Horror', 'Mystery']",2011-04-11,35.21926,111.0,2011
40000000.0,96618699.0,6.1,474,"['Thriller', 'Crime', 'Mystery']",1999-02-26,25.580272,123.0,1999
38000000.0,34416893.0,6.7,275,"['Drama', 'Music']",1991-03-01,10.794175,140.0,1991
40000000.0,126069509.0,5.3,1695,['Comedy'],2014-07-17,72.641296,97.0,2014
40000000.0,36037909.0,5.0,40,"['Comedy', 'Drama']",2000-02-16,3.415534,94.0,2000
47000000.0,157887643.0,5.9,866,[],2011-08-12,38.555482,92.0,2011
24000000.0,52313200.5,5.3,140,"['Comedy', 'Crime', 'Romance']",1999-08-16,6.786117,102.0,1999
40000000.0,55707411.0,7.0,432,"['Drama', 'Romance']",2000-10-12,24.313684,122.0,2000
30000000.0,50451307.0,5.9,182,"['Comedy', 'Drama', 'Romance']",2005-04-06,9.965073,103.0,2005
40000000.0,52313200.5,5.5,275,['Comedy'],2008-03-20,15.055732,102.0,2008
24000000.0,52313200.5,5.8,1468,"['Comedy', 'Western']",2014-05-22,32.808675,116.0,2014
25000000.0,48063435.0,5.4,138,"['Adventure', 'Fantasy', 'Action', 'Thriller', 'Science Fiction']",1994-07-01,8.178203,108.0,1994
40000000.0,55247881.0,6.9,708,['Drama'],2011-12-24,31.066874,129.0,2011
40000000.0,58785180.0,6.1,412,"['Comedy', 'Drama', 'Romance']",2010-01-12,22.491388,102.0,2010
40000000.0,46442528.0,6.3,186,['Drama'],2005-11-09,12.885985,117.0,2005
40000000.0,30199105.0,5.6,135,"['Crime', 'Action', 'Adventure']",2000-08-23,7.832337,117.0,2000
40000000.0,31670620.0,6.7,155,"['Drama', 'Romance']",2005-11-23,10.433667,135.0,2005
40000000.0,52313200.5,4.9,71,"['Drama', 'Horror', 'Thriller', 'Crime']",2000-08-11,3.321949,107.0,2000
75000000.0,29000000.0,5.0,45,['Comedy'],1999-04-02,4.842626,90.0,1999
40000000.0,49627779.0,4.6,147,"['Fantasy', 'Horror', 'Science Fiction']",1996-08-23,13.210898,96.0,1996
40000000.0,27053815.0,5.2,56,"['Action', 'Adventure', 'Drama']",2001-09-07,3.296933,104.0,2001
35000000.0,52313200.5,6.4,477,['Drama'],2008-02-28,22.939557,115.0,2008
40000000.0,65754228.0,6.4,278,"['Drama', 'Romance']",2001-02-16,19.372805,119.0,2001
40000000.0,62771059.0,5.4,205,['Horror'],2007-04-05,13.445697,99.0,2007
500000.0,3000000.0,7.2,345,"['Drama', 'Crime']",1973-10-02,17.002096,104.0,1973
40000000.0,24332324.0,5.9,81,"['Comedy', 'War']",1994-06-03,4.516953,128.0,1994
40000000.0,60965854.0,6.5,824,"['Action', 'Thriller', 'Crime', 'Drama']",2011-07-27,33.785969,108.0,2011
40000000.0,38172500.0,6.9,190,"['Fantasy', 'Animation', 'Drama', 'Romance', 'Family']",1998-05-15,16.059443,86.0,1998
40000000.0,22433915.0,5.7,92,"['Crime', 'Drama', 'Mystery']",2002-09-06,3.476966,108.0,2002
24000000.0,52313200.5,5.9,48,"['Drama', 'Romance']",1999-01-15,5.778724,128.0,1999
40000000.0,46546197.0,4.7,119,['Action'],2004-01-16,7.360793,84.0,2004
24000000.0,52313200.5,6.0,67,"['Drama', 'Thriller']",1996-02-16,3.621837,111.0,1996
45000000.0,20350754.0,4.9,256,['Drama'],1995-09-22,14.513305,128.0,1995
40000000.0,60474340.0,6.5,642,"['Drama', 'History']",2006-05-24,22.364549,123.0,2006
40000000.0,52313200.5,5.7,81,"['Action', 'Crime', 'Drama', 'Thriller']",1995-04-21,6.90894,101.0,1995
63600000.0,19412993.0,4.8,145,"['Action', 'Drama', 'Thriller', 'Crime']",2000-10-06,4.494788,102.0,2000
42000000.0,180274123.0,7.0,2025,"['Thriller', 'Drama']",2012-09-09,47.559928,113.0,2012
55000000.0,14375181.0,4.2,28,"['Action', 'Adventure', 'Comedy']",1987-05-15,2.410546,107.0,1987
40000000.0,46471023.0,7.5,1176,"['Adventure', 'Animation', 'Comedy', 'Family']",2009-10-23,41.258956,87.0,2009
40000000.0,16872671.0,5.7,124,"['Comedy', 'Drama', 'Romance']",2002-04-26,8.980846,103.0,2002
40000000.0,14358033.0,5.7,125,"['Comedy', 'Fantasy', 'Science Fiction']",1992-02-28,7.222985,99.0,1992
10000000.0,173921954.0,7.8,3310,"['Comedy', 'Romance']",2001-04-25,73.720244,122.0,2001
24000000.0,52313200.5,5.5,185,['Comedy'],2004-05-01,10.0403,104.0,2004
60000000.0,13395939.0,5.6,248,['Comedy'],2004-10-22,15.219263,103.0,2004
40000000.0,24719215.0,6.6,152,"['Adventure', 'Drama', 'Romance']",2012-02-02,8.303696,107.0,2012
38000000.0,28121100.0,5.9,54,"['Drama', 'Mystery']",1999-03-12,4.746085,106.0,1999
40000000.0,18902015.0,3.2,105,"['Horror', 'Thriller']",2002-08-09,6.756886,101.0,2002
40000000.0,28169671.0,5.5,348,[],2009-10-23,16.424807,109.0,2009
40000000.0,19322135.0,5.9,482,"['Action', 'Comedy', 'Thriller']",2003-09-26,15.590001,89.0,2003
24000000.0,52313200.5,6.3,47,"['Comedy', 'Music']",2008-11-07,5.483671,103.0,2008
24000000.0,52313200.5,5.2,21,"['Action', 'Drama', 'Thriller']",1980-01-01,1.630541,115.0,1980
45000000.0,10667893.0,4.2,135,"['Action', 'Science Fiction']",1999-08-05,14.566664,82.0,1999
33000000.0,20645327.0,6.5,774,"['Action', 'Horror', 'Mystery', 'Science Fiction', 'Thriller']",2009-09-08,28.353517,108.0,2009
40000000.0,52313200.5,6.1,135,"['Action', 'Science Fiction', 'Thriller']",2001-12-03,9.579975,102.0,2001
40000000.0,10959475.0,5.0,28,"['Action', 'Adventure', 'Drama', 'Thriller']",2002-11-27,2.911819,93.0,2002
24000000.0,52313200.5,4.8,171,"['Comedy', 'Fantasy', 'Science Fiction']",2001-04-06,10.844882,88.0,2001
50000000.0,32017803.0,7.0,1182,"['Science Fiction', 'Thriller']",2007-04-05,51.502884,107.0,2007
40000000.0,22044277.0,6.0,373,"['Drama', 'Comedy']",2012-03-07,13.119133,91.0,2012
40000000.0,52313200.5,5.4,15,"['Adventure', 'Fantasy', 'Animation', 'Comedy', 'Science Fiction', 'Family']",2008-12-12,4.238482,94.0,2008
40000000.0,13644292.0,5.5,392,"['Action', 'Drama', 'Crime']",2015-02-16,26.935458,115.0,2015
40000000.0,23937870.0,5.1,213,"['Adventure', 'Action', 'Family']",2006-07-21,16.282962,93.0,2006
20000000.0,117760134.0,6.6,1006,"['Thriller', 'Drama', 'Mystery']",2007-04-12,31.690456,105.0,2007
20000000.0,7563728.0,6.2,398,"['Action', 'Crime', 'Thriller', 'Drama']",1995-09-14,17.842246,107.0,1995
24000000.0,52313200.5,6.6,96,"['Action', 'Adventure', 'Thriller', 'Drama']",2007-09-03,8.048305,101.0,2007
30000000.0,52313200.5,7.1,275,"['Comedy', 'Drama']",1994-03-11,14.188982,111.0,1994
40000000.0,52313200.5,6.3,83,"['Action', 'Drama', 'History']",2007-12-12,6.884467,126.0,2007
25000000.0,52313200.5,4.3,17,"['Action', 'History', 'War']",2005-07-17,8.212018,112.0,2005
39200000.0,86758912.0,6.7,2854,"['Action', 'Science Fiction', 'Drama']",2013-08-01,64.238688,126.0,2013
25000000.0,52313200.5,6.5,313,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",2011-10-12,17.375562,90.0,2011
24000000.0,52313200.5,5.9,15,"['Action', 'Comedy']",2004-09-24,6.7698,104.0,2004
15000000.0,94000000.0,7.3,953,"['Fantasy', 'Action', 'Thriller']",1994-05-11,44.690107,102.0,1994
40000000.0,100000000.0,7.5,135,"['Action', 'Adventure', 'War', 'History']",2015-07-10,16.254032,159.0,2015
39000000.0,101229792.0,6.7,798,"['Drama', 'Romance', 'Fantasy']",2009-08-14,37.492928,107.0,2009
24000000.0,69485490.0,5.8,191,['Comedy'],2007-02-02,18.678415,102.0,2007
39000000.0,35287788.0,6.6,932,"['Animation', 'Comedy', 'Family']",2012-10-04,27.908783,87.0,2012
39000000.0,38869464.0,7.4,1264,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",2005-08-25,45.388937,119.0,2005
39000000.0,6614280.0,4.5,32,"['Romance', 'Drama']",2004-02-20,2.817364,106.0,2004
39000000.0,75850624.0,5.3,490,"['Comedy', 'Action', 'Adventure', 'Fantasy', 'Science Fiction']",1983-06-17,22.164202,104.0,1983
40000000.0,44907260.0,6.0,433,['Comedy'],2013-12-25,21.362949,104.0,2013
80341000.0,127814609.0,7.1,205,"['Adventure', 'Drama', 'Action']",2008-07-10,14.8375,150.0,2008
30000000.0,180622424.0,6.0,394,"['Comedy', 'Romance']",2002-09-26,18.256028,108.0,2002
38000000.0,205298907.0,6.4,972,"['Comedy', 'Romance']",2009-07-24,22.332927,96.0,2009
24000000.0,52313200.5,5.5,94,"['Comedy', 'Family']",1996-03-29,5.417787,90.0,1996
38000000.0,119723358.0,5.3,521,"['Action', 'Adventure', 'Family']",2002-08-07,24.085144,100.0,2002
38000000.0,120000000.0,6.4,452,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",1994-11-17,14.779041,118.0,1994
3860000.0,64076736.0,6.3,273,"['Action', 'Drama', 'History']",2013-01-08,19.947265,130.0,2013
38000000.0,114156230.0,6.7,850,"['Drama', 'Romance']",2011-03-15,16.801218,120.0,2011
40000000.0,52313200.5,6.8,19,"['Adventure', 'Family', 'Fantasy', 'Animation']",2014-05-20,5.057695,88.0,2014
50000000.0,73956241.0,7.2,396,['Drama'],1999-09-17,20.825781,146.0,1999
38000000.0,51801187.0,6.2,264,"['Drama', 'Thriller']",2002-05-24,11.500783,114.0,2002
35000000.0,52313200.5,5.7,254,"['Crime', 'Comedy', 'Romance']",2001-03-23,13.932203,104.0,2001
38000000.0,107597242.0,5.0,567,"['Action', 'Comedy', 'Family']",2015-04-16,41.258487,94.0,2015
53000000.0,29700000.0,5.6,88,"['Drama', 'Romance', 'Thriller']",2001-05-15,6.454634,104.0,2001
38000000.0,52313200.5,5.5,40,['Comedy'],2001-12-21,5.257009,99.0,2001
38000000.0,58401898.0,6.3,756,"['Horror', 'Mystery', 'Thriller']",1999-08-24,30.359164,133.0,1999
38000000.0,17380126.0,5.7,80,"['Drama', 'Thriller']",1996-09-27,3.426555,118.0,1996
57000000.0,16991902.0,6.0,190,"['Music', 'Drama', 'Comedy']",2001-09-04,11.60815,105.0,2001
10000000.0,47536959.0,6.9,417,['Drama'],2009-11-06,18.664624,110.0,2009
38000000.0,10300000.0,6.3,86,"['Action', 'Drama']",1996-02-02,10.047579,129.0,1996
15000000.0,19629760.0,7.8,1588,"['Horror', 'Mystery', 'Science Fiction']",1982-06-25,52.731379,109.0,1982
38000000.0,98337295.0,6.2,2035,"['Science Fiction', 'Action', 'Thriller']",2013-09-02,46.630062,119.0,2013
37000000.0,6482195.0,5.8,52,"['Action', 'Adventure', 'Mystery', 'Thriller']",1997-10-31,4.131546,118.0,1997
24000000.0,52313200.5,5.4,19,"['Action', 'Western']",2001-11-30,5.641978,110.0,2001
55000000.0,17869048.0,6.2,605,"['Adventure', 'Family', 'Fantasy']",2008-10-07,23.465539,90.0,2008
32000000.0,28258060.0,7.0,701,[],2012-09-07,25.682509,137.0,2012
38000000.0,5410749.0,4.3,75,"['Adventure', 'Action', 'Comedy', 'Romance']",2007-12-17,6.760922,104.0,2007
40000000.0,9793496.0,7.1,71,['Drama'],2008-10-10,3.87823,130.0,2008
38000000.0,109906372.0,5.6,1945,"['Adventure', 'Science Fiction']",2016-01-14,57.889964,112.0,2016
37000000.0,173567581.0,7.3,1915,['Drama'],2015-11-25,57.773583,133.0,2015
37000000.0,154026136.0,7.0,1468,"['Crime', 'Drama', 'Thriller']",2010-09-15,24.218358,125.0,2010
40000000.0,79700000.0,5.8,594,"['Romance', 'Comedy', 'Drama']",2012-05-17,27.009723,104.0,2012
37000000.0,163720069.0,6.5,1222,"['Comedy', 'Drama']",2008-09-05,31.941347,96.0,2008
37000000.0,100076342.0,5.6,330,"['Adventure', 'Comedy', 'Family', 'Fantasy']",2008-04-03,14.353279,96.0,2008
38000000.0,90247624.0,7.7,2277,"['Drama', 'Action']",2013-09-02,33.003828,123.0,2013
30000000.0,55583804.0,5.3,511,"['Action', 'Comedy', 'Crime']",2010-02-26,25.825771,107.0,2010
38000000.0,112343513.0,5.9,1201,"['Comedy', 'Romance']",2016-01-21,46.078371,110.0,2016
37000000.0,95404397.0,6.7,163,"['Drama', 'Family']",2011-09-23,6.63839,113.0,2011
36000000.0,102244770.0,7.0,594,"['Drama', 'Thriller', 'Crime']",2002-02-15,27.465433,116.0,2002
65000000.0,117758500.0,6.1,352,"['Action', 'Comedy', 'Crime']",1999-09-17,16.865782,93.0,1999
36500000.0,21834845.0,5.3,23,"['Action', 'Fantasy', 'Science Fiction', 'Thriller']",2008-12-18,2.785832,115.0,2008
36000000.0,160000000.0,5.8,338,"['Adventure', 'Action', 'Thriller']",1983-10-07,23.380757,134.0,1983
36000000.0,64572262.0,6.0,894,"['Science Fiction', 'Comedy', 'Adventure']",2010-03-26,33.926473,101.0,2010
36000000.0,52424533.0,6.7,96,"['Family', 'Drama']",2014-09-12,6.967857,107.0,2014
42000000.0,32168970.0,5.4,173,['Thriller'],2000-02-25,11.470135,124.0,2000
36000000.0,44350926.0,5.8,258,"['Action', 'Drama']",2003-04-04,19.854932,109.0,2003
37000000.0,26250020.0,5.2,692,"['Drama', 'Comedy', 'Romance']",2015-05-27,29.652536,105.0,2015
24000000.0,52313200.5,6.2,40,"['History', 'Drama']",1996-12-20,8.102925,104.0,1996
24000000.0,52313200.5,6.3,32,"['Drama', 'Romance']",1999-12-22,2.79483,127.0,1999
37000000.0,96047633.0,5.8,556,"['Drama', 'Thriller', 'Horror']",2011-01-28,11.492474,114.0,2011
36000000.0,12532777.0,7.5,1808,"['Thriller', 'Science Fiction', 'Mystery', 'Romance']",1997-09-07,70.398356,106.0,1997
36000000.0,3003296.0,4.6,14,"['Drama', 'Comedy']",2000-01-28,1.068453,95.0,2000
37000000.0,63800345.0,5.2,99,"['Animation', 'Family']",2008-07-17,6.293217,81.0,2008
24000000.0,52313200.5,5.3,71,['Comedy'],2003-01-01,3.457194,95.0,2003
36000000.0,156844753.0,6.5,379,"['Action', 'Drama', 'History']",2015-12-19,19.167377,105.0,2015
33000000.0,310940086.0,6.2,1011,"['Adventure', 'Comedy', 'Crime', 'Science Fiction']",1999-06-08,18.316151,95.0,1999
35000000.0,411348924.0,7.0,2096,"['Fantasy', 'Action']",1989-06-23,44.104469,126.0,1989
24000000.0,52313200.5,5.9,27,['Drama'],2011-03-25,6.668679,112.0,2011
35000000.0,321731527.0,6.4,811,"['Adventure', 'Action', 'Comedy', 'Thriller', 'Crime']",1992-05-15,36.172182,118.0,1992
29000000.0,309208309.0,7.2,1597,['Drama'],2009-11-20,25.767395,129.0,2009
35000000.0,147934180.0,5.5,867,"['Action', 'Comedy', 'Family', 'Adventure']",2001-03-18,21.543389,88.0,2001
35000000.0,117000000.0,6.5,2277,"['Comedy', 'Crime']",2011-07-08,50.309843,98.0,2011
38000000.0,252276927.0,7.2,1668,"['Drama', 'Adventure', 'Western']",2010-12-22,49.292384,110.0,2010
35000000.0,326551094.0,7.0,3088,"['Comedy', 'Drama', 'Romance']",2006-06-30,83.893257,109.0,2006
35000000.0,139000000.0,6.2,530,"['Science Fiction', 'Adventure', 'Mystery']",1979-12-06,24.616634,132.0,1979
35000000.0,173965010.0,5.6,1645,"['Comedy', 'Crime']",2013-02-07,34.005726,111.0,2013
35000000.0,182300000.0,7.0,675,"['Crime', 'Thriller']",1991-11-15,27.714043,128.0,1991
35000000.0,69823199.0,6.5,1375,"['Drama', 'Crime']",2008-03-27,45.149948,123.0,2008
35000000.0,140795793.0,5.9,1181,['Comedy'],2015-07-17,72.774941,104.0,2015
35000000.0,68915888.0,5.5,225,"['Comedy', 'Romance']",2005-03-25,3.74263,105.0,2005
27000000.0,231976425.0,7.0,542,[],1996-11-14,29.381878,162.0,1996
35000000.0,126216940.0,7.7,1310,"['Crime', 'Drama', 'Mystery', 'Thriller']",1997-09-19,24.860326,138.0,1997
35000000.0,86369815.0,5.8,550,[],2005-07-29,11.041659,100.0,2005
35000000.0,52313200.5,6.3,177,"['Comedy', 'Romance']",1997-09-10,11.897925,90.0,1997
35000000.0,113374103.0,5.5,453,"['Science Fiction', 'Horror', 'Action']",1995-07-07,23.607071,108.0,1995
1800000.0,25504513.0,7.2,1180,['Horror'],1984-11-14,38.204158,91.0,1984
33000000.0,104155843.0,6.0,436,"['Horror', 'Science Fiction', 'Thriller']",2000-08-17,25.413955,107.0,2000
24000000.0,52313200.5,6.3,1018,"['Action', 'Adventure', 'Drama']",1998-03-12,28.98027,132.0,1998
35000000.0,60251371.0,6.8,103,['Drama'],2010-08-20,9.525037,123.0,2010
34000000.0,95608995.0,6.0,345,"['Adventure', 'Animation', 'Comedy', 'Family']",2007-03-23,18.39217,90.0,2007
32000000.0,52277485.0,6.8,141,['Drama'],2003-10-24,9.254647,109.0,2003
35000000.0,150483765.0,6.5,2237,"['Romance', 'Comedy']",2011-07-21,40.526587,109.0,2011
35000000.0,108758521.0,5.6,1462,['Comedy'],2016-05-04,50.179171,91.0,2016
35000000.0,112544580.0,7.3,1226,"['Comedy', 'Drama', 'History']",2013-11-16,31.957947,125.0,2013
35000000.0,88058786.0,5.6,896,['Comedy'],2012-12-20,38.429648,134.0,2012
35000000.0,92219310.0,5.2,210,"['Comedy', 'Family']",2009-11-24,13.707843,88.0,2009
35000000.0,91353501.0,6.2,1428,"['Fantasy', 'Action', 'Adventure', 'Science Fiction', 'Thriller']",2009-01-22,51.927471,92.0,2009
35000000.0,69307224.0,5.2,253,['Comedy'],2007-07-04,14.503568,91.0,2007
24000000.0,52313200.5,5.2,242,['Comedy'],2006-04-07,6.74556,80.0,2006
30000000.0,58405313.0,5.8,140,"['Comedy', 'Romance']",2005-07-21,11.120167,98.0,2005
35000000.0,41954997.0,7.4,1147,[],1997-02-27,40.370442,127.0,1997
33000000.0,102984862.0,6.4,2065,"['Horror', 'Action', 'Science Fiction']",2002-03-15,40.715623,100.0,2002
10700000.0,122200000.0,7.0,794,['Horror'],1982-06-04,36.230204,114.0,1982
24000000.0,52313200.5,6.0,415,"['Comedy', 'Crime', 'Thriller']",2004-03-25,23.666229,104.0,2004
35000000.0,85416905.0,5.2,613,['Action'],2008-10-15,25.903237,100.0,2008
40000000.0,173930596.0,6.7,3417,"['Action', 'Thriller', 'Science Fiction']",2011-10-27,60.231382,109.0,2011
35000000.0,77477008.0,5.7,458,"['Comedy', 'Romance']",2010-04-23,18.38292,106.0,2010
35000000.0,59901913.0,5.9,296,"['Comedy', 'Drama', 'Romance']",2011-05-05,14.029012,112.0,2011
24000000.0,52313200.5,5.1,287,"['Adventure', 'Comedy', 'Fantasy']",2001-11-21,15.913783,95.0,2001
35000000.0,35323292.0,6.9,97,"['Comedy', 'Family']",1976-04-07,6.889633,102.0,1976
35000000.0,99423521.0,4.1,325,"['Action', 'Adventure', 'Thriller']",1994-12-22,19.286099,102.0,1994
35000000.0,120072577.0,8.0,1864,"['Drama', 'War']",2002-09-24,50.587541,150.0,2002
35000000.0,52313200.5,6.4,35,"['Drama', 'History']",2006-12-01,3.721272,101.0,2006
40000000.0,68766121.0,5.5,677,['Horror'],2005-04-30,17.157738,113.0,2005
27000000.0,115505027.0,6.7,811,"['Drama', 'Romance']",2004-12-01,22.636908,104.0,2004
35000000.0,84606030.0,6.0,741,"['Drama', 'Crime', 'History']",2011-11-09,28.069419,137.0,2011
35000000.0,72436439.0,6.0,485,"['Horror', 'Mystery', 'Thriller']",2008-08-15,19.774543,110.0,2008
35000000.0,45479110.0,5.4,239,"['Drama', 'Fantasy', 'Horror']",2002-02-10,11.644243,101.0,2002
35000000.0,57120318.0,5.9,730,"['Science Fiction', 'Action', 'Thriller']",1990-11-20,27.934978,104.0,1990
35000000.0,32483410.0,5.9,238,['Drama'],2008-01-22,12.677505,101.0,2008
35000000.0,40263020.0,6.3,245,"['Comedy', 'Romance']",1999-02-12,8.737058,112.0,1999
35000000.0,27107960.0,6.1,233,['Science Fiction'],1980-09-01,12.343507,111.0,1980
35000000.0,36098382.0,5.8,325,"['Comedy', 'Romance']",2004-03-25,14.699342,102.0,2004
45000000.0,30353232.0,5.1,300,"['Action', 'Thriller', 'Crime', 'Mystery']",2012-10-18,14.513243,101.0,2012
35000000.0,25105255.0,6.3,157,"['Crime', 'Drama', 'Mystery', 'Thriller']",1997-11-21,5.525544,155.0,1997
8900000.0,4100000.0,5.6,318,"['Crime', 'Action', 'Thriller']",2015-11-13,15.079993,93.0,2015
35000000.0,93246388.0,6.0,436,"['Comedy', 'Fantasy']",2010-03-26,23.835055,109.0,2010
35000000.0,52313200.5,6.1,81,"['Crime', 'History']",1992-12-25,5.926966,140.0,1992
30000000.0,68369434.0,5.5,523,"['Drama', 'Mystery', 'Science Fiction', 'Thriller']",2008-07-24,25.454549,104.0,2008
31000000.0,27388767.0,5.9,437,"['Family', 'Fantasy', 'Comedy']",2004-04-09,22.71592,104.0,2004
35000000.0,50363790.0,7.0,823,['Drama'],2015-11-12,35.120736,123.0,2015
35000000.0,82087155.0,5.6,961,"['Thriller', 'Action', 'Mystery']",2011-09-22,19.893646,106.0,2011
35000000.0,19478106.0,5.2,235,"['Animation', 'Family', 'Adventure']",2005-03-25,14.051852,76.0,2005
35000000.0,52313200.5,6.9,161,"['Comedy', 'Drama']",2000-02-22,9.011729,111.0,2000
35000000.0,25871834.0,4.9,379,"['Action', 'Comedy', 'Science Fiction']",2008-03-27,19.088655,85.0,2008
56000000.0,19701164.0,5.7,593,"['Thriller', 'Crime', 'Drama']",2013-01-18,29.490057,109.0,2013
35000000.0,19294901.0,5.1,167,"['Horror', 'Comedy']",2005-02-25,11.195593,97.0,2005
35000000.0,31083599.0,6.2,832,"['Crime', 'Action', 'Thriller']",2012-08-24,17.709888,91.0,2012
35000000.0,51680201.0,5.4,647,"['Action', 'Comedy', 'Crime']",2015-05-08,18.262017,87.0,2015
35000000.0,29882645.0,6.5,159,"['War', 'Adventure', 'Drama', 'Romance']",2002-09-08,10.10364,132.0,2002
35000000.0,46216641.0,5.7,1455,"['Action', 'Crime']",2013-01-23,28.670477,118.0,2013
31000000.0,41512007.0,6.0,293,"['Comedy', 'Romance']",2004-09-13,16.736734,98.0,2004
35000000.0,39340177.0,4.6,149,['Comedy'],2010-04-02,13.668633,92.0,2010
30000000.0,52313200.5,5.3,191,"['Action', 'Horror', 'Thriller']",2012-09-05,9.780588,93.0,2012
27000000.0,16519460.0,5.8,129,"['Fantasy', 'Action', 'Adventure']",1983-07-29,9.904881,117.0,1983
35000000.0,63215872.0,6.0,216,"['Action', 'Adventure', 'Drama', 'History']",2007-10-22,9.789027,92.0,2007
35000000.0,52313200.5,5.7,31,"['Action', 'Adventure', 'Drama', 'Thriller']",1991-01-18,6.81729,115.0,1991
35000000.0,18317151.0,6.6,212,"['Comedy', 'Music']",2007-12-21,10.73522,96.0,2007
24000000.0,52313200.5,6.4,108,"['Drama', 'Romance']",2001-12-18,11.1399,111.0,2001
35000000.0,13678913.0,5.7,55,"['Action', 'Western']",2001-08-17,6.727949,94.0,2001
